Listing_ID,Neighbourhood,Latitude,Longitude,Room_Type,Property_Type,Date,Month,Season,Price_Per_Night_INR,Cleaning_Fee_INR,Availability_365,Minimum_Nights,Occupancy_Rate,Number_Of_Bookings,Average_Stay_Length,Revenue_Estimated_INR,Review_Count,Review_Score_Rating,Guest_Origin_Country,Event_Flag,Price_Band,Rating_Band,Occupancy_Band,Revenue_Per_Available_Day_INR
314,Jayanagar,13.020898,77.6565,Entire home/apt,Villa,2024-02-01,2,Winter,3242,262,357,3,0.64,19,3,61598,149,4.0,India,0,Mid-range (₹2K–₹4K),3.5–3.99,High (51–75%),172.54341736694678
314,Jayanagar,13.020898,77.6565,Entire home/apt,Villa,2024-03-01,3,Spring,2885,262,357,3,0.4,12,2,34620,324,4.4,France,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),96.97478991596638
314,Jayanagar,13.020898,77.6565,Entire home/apt,Villa,2024-04-01,4,Spring,3854,262,357,3,0.62,19,2,73226,331,3.8,Germany,0,Mid-range (₹2K–₹4K),3.5–3.99,High (51–75%),205.11484593837534
314,Jayanagar,13.020898,77.6565,Entire home/apt,Villa,2024-05-01,5,Spring,2898,262,357,3,0.53,16,2,46368,200,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),129.88235294117646
314,Jayanagar,13.020898,77.6565,Entire home/apt,Villa,2024-06-01,6,Summer,2773,262,357,3,0.52,16,2,44368,290,4.2,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),124.28011204481793
314,Jayanagar,13.020898,77.6565,Entire home/apt,Villa,2024-07-01,7,Monsoon,2511,262,357,3,0.58,18,2,45198,130,4.8,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),126.60504201680672
314,Jayanagar,13.020898,77.6565,Entire home/apt,Villa,2024-08-01,8,Monsoon,2899,262,357,3,0.63,20,2,57980,192,4.3,Germany,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),162.40896358543418
314,Jayanagar,13.020898,77.6565,Entire home/apt,Villa,2024-09-01,9,Autumn,3177,262,357,3,0.59,18,5,57186,1,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),160.18487394957984
314,Jayanagar,13.020898,77.6565,Entire home/apt,Villa,2024-10-01,10,Autumn,2913,262,357,3,0.47,15,4,43695,130,4.5,UAE,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),122.39495798319328
314,Jayanagar,13.020898,77.6565,Entire home/apt,Villa,2024-11-01,11,Winter,3522,262,357,3,0.59,18,5,63396,298,4.3,France,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),177.57983193277312
314,Jayanagar,13.020898,77.6565,Entire home/apt,Villa,2024-12-01,12,Winter,3627,262,357,3,0.47,15,3,54405,215,5.0,India,1,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),152.39495798319328
315,Marathahalli,12.938109,77.59291,Entire home/apt,Apartment,2024-01-01,1,Winter,3700,436,151,2,0.62,19,2,70300,27,4.8,India,1,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),465.5629139072848
315,Marathahalli,12.938109,77.59291,Entire home/apt,Apartment,2024-02-01,2,Winter,2906,436,151,2,0.49,14,2,40684,274,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),269.43046357615896
315,Marathahalli,12.938109,77.59291,Entire home/apt,Apartment,2024-03-01,3,Spring,3518,436,151,2,0.7,22,3,77396,216,4.8,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),512.5562913907285
315,Marathahalli,12.938109,77.59291,Entire home/apt,Apartment,2024-04-01,4,Spring,3413,436,151,2,0.89,27,4,92151,290,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Very High (>75%),610.2715231788079
315,Marathahalli,12.938109,77.59291,Entire home/apt,Apartment,2024-05-01,5,Spring,3135,436,151,2,0.37,11,2,34485,319,4.2,USA,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),228.3774834437086
315,Marathahalli,12.938109,77.59291,Entire home/apt,Apartment,2024-06-01,6,Summer,2780,436,151,2,0.78,23,2,63940,123,3.5,India,0,Mid-range (₹2K–₹4K),Below 3.5,Very High (>75%),423.44370860927154
315,Marathahalli,12.938109,77.59291,Entire home/apt,Apartment,2024-07-01,7,Monsoon,2638,436,151,2,0.14,4,3,10552,292,4.2,UK,0,Mid-range (₹2K–₹4K),4.0–4.49,Low (≤25%),69.88079470198676
315,Marathahalli,12.938109,77.59291,Entire home/apt,Apartment,2024-08-01,8,Monsoon,2620,436,151,2,0.79,24,4,62880,181,4.7,Australia,0,Mid-range (₹2K–₹4K),4.5–5.0,Very High (>75%),416.42384105960264
315,Marathahalli,12.938109,77.59291,Entire home/apt,Apartment,2024-09-01,9,Autumn,2854,436,151,2,0.75,22,2,62788,283,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),415.81456953642385
315,Marathahalli,12.938109,77.59291,Entire home/apt,Apartment,2024-10-01,10,Autumn,3027,436,151,2,0.41,13,3,39351,87,4.1,Germany,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),260.6026490066225
315,Marathahalli,12.938109,77.59291,Entire home/apt,Apartment,2024-11-01,11,Winter,2855,436,151,2,0.59,18,2,51390,315,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),340.33112582781456
315,Marathahalli,12.938109,77.59291,Entire home/apt,Apartment,2024-12-01,12,Winter,4083,436,151,2,0.64,20,2,81660,292,3.4,USA,0,Premium (₹4K–₹7K),Below 3.5,High (51–75%),540.794701986755
316,Marathahalli,12.749825,77.523858,Entire home/apt,Independent House,2024-01-01,1,Winter,4575,82,315,2,0.46,14,4,64050,112,4.2,India,1,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),203.33333333333334
316,Marathahalli,12.749825,77.523858,Entire home/apt,Independent House,2024-02-01,2,Winter,3540,82,315,2,0.62,18,3,63720,222,3.9,India,0,Mid-range (₹2K–₹4K),3.5–3.99,High (51–75%),202.28571428571428
316,Marathahalli,12.749825,77.523858,Entire home/apt,Independent House,2024-03-01,3,Spring,4267,82,315,2,0.92,29,3,123743,197,4.0,India,0,Premium (₹4K–₹7K),3.5–3.99,Very High (>75%),392.83492063492065
316,Marathahalli,12.749825,77.523858,Entire home/apt,Independent House,2024-04-01,4,Spring,4140,82,315,2,0.21,6,2,24840,41,4.4,India,0,Premium (₹4K–₹7K),4.0–4.49,Low (≤25%),78.85714285714286
316,Marathahalli,12.749825,77.523858,Entire home/apt,Independent House,2024-05-01,5,Spring,3943,82,315,2,0.69,21,2,82803,76,4.5,USA,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),262.8666666666667
316,Marathahalli,12.749825,77.523858,Entire home/apt,Independent House,2024-06-01,6,Summer,3992,82,315,2,0.97,29,2,115768,314,5.0,UK,0,Mid-range (₹2K–₹4K),4.5–5.0,Very High (>75%),367.5174603174603
316,Marathahalli,12.749825,77.523858,Entire home/apt,Independent House,2024-07-01,7,Monsoon,3329,82,315,2,0.37,11,1,36619,139,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),116.25079365079365
316,Marathahalli,12.749825,77.523858,Entire home/apt,Independent House,2024-08-01,8,Monsoon,3244,82,315,2,0.65,20,3,64880,223,4.0,UK,0,Mid-range (₹2K–₹4K),3.5–3.99,High (51–75%),205.96825396825398
316,Marathahalli,12.749825,77.523858,Entire home/apt,Independent House,2024-09-01,9,Autumn,3801,82,315,2,0.71,21,3,79821,164,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),253.4
316,Marathahalli,12.749825,77.523858,Entire home/apt,Independent House,2024-10-01,10,Autumn,3626,82,315,2,0.76,24,3,87024,198,3.7,France,0,Mid-range (₹2K–₹4K),3.5–3.99,Very High (>75%),276.26666666666665
316,Marathahalli,12.749825,77.523858,Entire home/apt,Independent House,2024-11-01,11,Winter,3750,82,315,2,0.58,17,2,63750,39,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),202.38095238095238
316,Marathahalli,12.749825,77.523858,Entire home/apt,Independent House,2024-12-01,12,Winter,4804,82,315,2,0.68,21,3,100884,193,4.5,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),320.26666666666665
317,Yeshwanthpur,12.841306,77.532243,Private room,Independent House,2024-01-01,1,Winter,3700,238,274,5,0.68,21,5,77700,288,4.2,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),283.57664233576645
317,Yeshwanthpur,12.841306,77.532243,Private room,Independent House,2024-02-01,2,Winter,3227,238,274,5,0.56,16,2,51632,11,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),188.43795620437956
317,Yeshwanthpur,12.841306,77.532243,Private room,Independent House,2024-03-01,3,Spring,3486,238,274,5,0.45,14,2,48804,195,4.8,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),178.1167883211679
317,Yeshwanthpur,12.841306,77.532243,Private room,Independent House,2024-04-01,4,Spring,3405,238,274,5,0.47,14,2,47670,228,4.7,UAE,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),173.97810218978103
317,Yeshwanthpur,12.841306,77.532243,Private room,Independent House,2024-05-01,5,Spring,3167,238,274,5,0.73,23,1,72841,130,4.9,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),265.8430656934307
317,Yeshwanthpur,12.841306,77.532243,Private room,Independent House,2024-06-01,6,Summer,3156,238,274,5,0.39,12,2,37872,133,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),138.2189781021898
317,Yeshwanthpur,12.841306,77.532243,Private room,Independent House,2024-07-01,7,Monsoon,2472,238,274,5,0.7,22,2,54384,299,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),198.4817518248175
317,Yeshwanthpur,12.841306,77.532243,Private room,Independent House,2024-08-01,8,Monsoon,2518,238,274,5,0.54,17,3,42806,100,4.5,Australia,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),156.22627737226279
317,Yeshwanthpur,12.841306,77.532243,Private room,Independent House,2024-09-01,9,Autumn,3319,238,274,5,0.45,14,5,46466,186,4.4,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),169.5839416058394
317,Yeshwanthpur,12.841306,77.532243,Private room,Independent House,2024-10-01,10,Autumn,2591,238,274,5,0.82,25,2,64775,81,4.1,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Very High (>75%),236.40510948905109
317,Yeshwanthpur,12.841306,77.532243,Private room,Independent House,2024-11-01,11,Winter,3123,238,274,5,0.54,16,1,49968,40,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),182.36496350364965
317,Yeshwanthpur,12.841306,77.532243,Private room,Independent House,2024-12-01,12,Winter,3983,238,274,5,0.81,25,2,99575,76,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Very High (>75%),363.4124087591241
318,HSR Layout,12.791635,77.54348,Entire home/apt,Independent House,2024-01-01,1,Winter,5560,349,127,1,0.46,14,3,77840,90,4.9,India,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),612.9133858267717
318,HSR Layout,12.791635,77.54348,Entire home/apt,Independent House,2024-02-01,2,Winter,4508,349,127,1,0.69,20,2,90160,85,4.2,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),709.9212598425197
318,HSR Layout,12.791635,77.54348,Entire home/apt,Independent House,2024-03-01,3,Spring,4681,349,127,1,0.56,17,4,79577,100,4.0,India,0,Premium (₹4K–₹7K),3.5–3.99,High (51–75%),626.5905511811023
318,HSR Layout,12.791635,77.54348,Entire home/apt,Independent House,2024-04-01,4,Spring,5032,349,127,1,0.53,16,1,80512,51,4.6,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),633.9527559055118
318,HSR Layout,12.791635,77.54348,Entire home/apt,Independent House,2024-05-01,5,Spring,4171,349,127,1,0.33,10,3,41710,273,4.3,India,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),328.4251968503937
318,HSR Layout,12.791635,77.54348,Entire home/apt,Independent House,2024-06-01,6,Summer,4329,349,127,1,0.63,19,2,82251,188,4.6,USA,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),647.6456692913385
318,HSR Layout,12.791635,77.54348,Entire home/apt,Independent House,2024-07-01,7,Monsoon,3926,349,127,1,0.48,15,2,58890,95,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),463.7007874015748
318,HSR Layout,12.791635,77.54348,Entire home/apt,Independent House,2024-08-01,8,Monsoon,4153,349,127,1,0.63,20,1,83060,87,4.8,UK,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),654.0157480314961
318,HSR Layout,12.791635,77.54348,Entire home/apt,Independent House,2024-09-01,9,Autumn,4344,349,127,1,0.3,9,3,39096,10,4.1,India,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),307.84251968503935
318,HSR Layout,12.791635,77.54348,Entire home/apt,Independent House,2024-10-01,10,Autumn,4376,349,127,1,0.53,16,4,70016,201,4.7,India,1,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),551.3070866141733
318,HSR Layout,12.791635,77.54348,Entire home/apt,Independent House,2024-11-01,11,Winter,4621,349,127,1,0.64,19,2,87799,67,5.0,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),691.3307086614174
318,HSR Layout,12.791635,77.54348,Entire home/apt,Independent House,2024-12-01,12,Winter,5375,349,127,1,0.41,13,3,69875,188,4.5,India,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),550.1968503937007
319,Electronic City,12.770058,77.482963,Entire home/apt,Studio,2024-01-01,1,Winter,3325,533,101,1,0.68,21,5,69825,69,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),691.3366336633663
319,Electronic City,12.770058,77.482963,Entire home/apt,Studio,2024-02-01,2,Winter,2130,533,101,1,0.69,20,3,42600,346,4.0,UK,0,Mid-range (₹2K–₹4K),3.5–3.99,High (51–75%),421.7821782178218
319,Electronic City,12.770058,77.482963,Entire home/apt,Studio,2024-03-01,3,Spring,2786,533,101,1,0.55,17,3,47362,206,4.8,Singapore,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),468.9306930693069
319,Electronic City,12.770058,77.482963,Entire home/apt,Studio,2024-04-01,4,Spring,2832,533,101,1,0.8,24,2,67968,331,4.3,Canada,0,Mid-range (₹2K–₹4K),4.0–4.49,Very High (>75%),672.950495049505
319,Electronic City,12.770058,77.482963,Entire home/apt,Studio,2024-05-01,5,Spring,2675,533,101,1,0.62,19,2,50825,310,3.8,India,0,Mid-range (₹2K–₹4K),3.5–3.99,High (51–75%),503.2178217821782
319,Electronic City,12.770058,77.482963,Entire home/apt,Studio,2024-06-01,6,Summer,2351,533,101,1,0.58,17,4,39967,207,4.9,UK,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),395.71287128712873
319,Electronic City,12.770058,77.482963,Entire home/apt,Studio,2024-07-01,7,Monsoon,2372,533,101,1,0.42,13,3,30836,208,4.4,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),305.3069306930693
319,Electronic City,12.770058,77.482963,Entire home/apt,Studio,2024-08-01,8,Monsoon,2683,533,101,1,0.62,19,4,50977,64,4.4,Germany,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),504.7227722772277
319,Electronic City,12.770058,77.482963,Entire home/apt,Studio,2024-09-01,9,Autumn,2632,533,101,1,0.71,21,2,55272,307,4.3,Netherlands,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),547.2475247524752
319,Electronic City,12.770058,77.482963,Entire home/apt,Studio,2024-10-01,10,Autumn,2634,533,101,1,0.55,17,4,44778,59,4.8,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),443.34653465346537
319,Electronic City,12.770058,77.482963,Entire home/apt,Studio,2024-11-01,11,Winter,2567,533,101,1,0.67,20,2,51340,191,4.2,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),508.3168316831683
319,Electronic City,12.770058,77.482963,Entire home/apt,Studio,2024-12-01,12,Winter,3003,533,101,1,0.74,23,2,69069,8,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),683.8514851485148
320,Electronic City,13.046079,77.687157,Private room,Villa,2024-01-01,1,Winter,4981,254,282,2,0.51,16,2,79696,116,4.4,UAE,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),282.6099290780142
320,Electronic City,13.046079,77.687157,Private room,Villa,2024-02-01,2,Winter,3999,254,282,2,0.78,23,2,91977,238,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Very High (>75%),326.1595744680851
320,Electronic City,13.046079,77.687157,Private room,Villa,2024-03-01,3,Spring,4617,254,282,2,0.65,20,2,92340,66,4.1,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),327.4468085106383
320,Electronic City,13.046079,77.687157,Private room,Villa,2024-04-01,4,Spring,4299,254,282,2,0.54,16,1,68784,74,4.7,UAE,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),243.91489361702128
320,Electronic City,13.046079,77.687157,Private room,Villa,2024-05-01,5,Spring,3834,254,282,2,0.61,19,4,72846,151,4.1,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),258.3191489361702
320,Electronic City,13.046079,77.687157,Private room,Villa,2024-06-01,6,Summer,4040,254,282,2,0.43,13,2,52520,197,4.1,Singapore,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),186.24113475177305
320,Electronic City,13.046079,77.687157,Private room,Villa,2024-07-01,7,Monsoon,3530,254,282,2,0.84,26,4,91780,39,4.4,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Very High (>75%),325.4609929078014
320,Electronic City,13.046079,77.687157,Private room,Villa,2024-08-01,8,Monsoon,3597,254,282,2,0.76,24,2,86328,262,4.8,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Very High (>75%),306.1276595744681
320,Electronic City,13.046079,77.687157,Private room,Villa,2024-09-01,9,Autumn,3780,254,282,2,0.44,13,1,49140,245,3.6,India,0,Mid-range (₹2K–₹4K),3.5–3.99,Moderate (26–50%),174.25531914893617
320,Electronic City,13.046079,77.687157,Private room,Villa,2024-10-01,10,Autumn,3790,254,282,2,0.78,24,2,90960,158,4.1,UAE,0,Mid-range (₹2K–₹4K),4.0–4.49,Very High (>75%),322.5531914893617
320,Electronic City,13.046079,77.687157,Private room,Villa,2024-11-01,11,Winter,3982,254,282,2,0.46,14,5,55748,74,4.5,USA,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),197.68794326241135
320,Electronic City,13.046079,77.687157,Private room,Villa,2024-12-01,12,Winter,4943,254,282,2,0.5,16,3,79088,30,4.6,India,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),280.45390070921985
321,Rajajinagar,12.709656,77.571024,Private room,Serviced Apartment,2024-01-01,1,Winter,3798,405,257,3,0.55,17,2,64566,26,5.0,Germany,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),251.2295719844358
321,Rajajinagar,12.709656,77.571024,Private room,Serviced Apartment,2024-02-01,2,Winter,3133,405,257,3,0.44,13,4,40729,249,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),158.4785992217899
321,Rajajinagar,12.709656,77.571024,Private room,Serviced Apartment,2024-03-01,3,Spring,3286,405,257,3,0.55,17,3,55862,341,5.0,UK,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),217.36186770428014
321,Rajajinagar,12.709656,77.571024,Private room,Serviced Apartment,2024-04-01,4,Spring,3375,405,257,3,0.24,7,3,23625,289,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Low (≤25%),91.92607003891051
321,Rajajinagar,12.709656,77.571024,Private room,Serviced Apartment,2024-05-01,5,Spring,2615,405,257,3,0.49,15,5,39225,78,3.7,UAE,0,Mid-range (₹2K–₹4K),3.5–3.99,Moderate (26–50%),152.62645914396887
321,Rajajinagar,12.709656,77.571024,Private room,Serviced Apartment,2024-06-01,6,Summer,2827,405,257,3,0.31,9,2,25443,338,4.7,USA,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),99.0
321,Rajajinagar,12.709656,77.571024,Private room,Serviced Apartment,2024-07-01,7,Monsoon,2700,405,257,3,0.59,18,3,48600,325,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),189.10505836575877
321,Rajajinagar,12.709656,77.571024,Private room,Serviced Apartment,2024-08-01,8,Monsoon,2422,405,257,3,0.62,19,2,46018,100,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),179.05836575875486
321,Rajajinagar,12.709656,77.571024,Private room,Serviced Apartment,2024-09-01,9,Autumn,3082,405,257,3,0.48,14,2,43148,201,3.9,India,0,Mid-range (₹2K–₹4K),3.5–3.99,Moderate (26–50%),167.89105058365757
321,Rajajinagar,12.709656,77.571024,Private room,Serviced Apartment,2024-10-01,10,Autumn,2820,405,257,3,0.61,19,1,53580,6,4.9,Canada,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),208.48249027237355
321,Rajajinagar,12.709656,77.571024,Private room,Serviced Apartment,2024-11-01,11,Winter,3053,405,257,3,0.66,20,3,61060,213,4.8,Germany,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),237.5875486381323
321,Rajajinagar,12.709656,77.571024,Private room,Serviced Apartment,2024-12-01,12,Winter,3852,405,257,3,0.44,14,4,53928,218,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),209.83657587548637
322,Indiranagar,13.096411,77.499017,Entire home/apt,Serviced Apartment,2024-01-01,1,Winter,3167,302,113,2,0.85,26,2,82342,84,4.0,UAE,0,Mid-range (₹2K–₹4K),3.5–3.99,Very High (>75%),728.6902654867257
322,Indiranagar,13.096411,77.499017,Entire home/apt,Serviced Apartment,2024-02-01,2,Winter,2577,302,113,2,0.82,24,1,61848,235,4.8,Germany,0,Mid-range (₹2K–₹4K),4.5–5.0,Very High (>75%),547.3274336283185
322,Indiranagar,13.096411,77.499017,Entire home/apt,Serviced Apartment,2024-03-01,3,Spring,2895,302,113,2,0.69,21,2,60795,190,5.0,Australia,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),538.0088495575221
322,Indiranagar,13.096411,77.499017,Entire home/apt,Serviced Apartment,2024-04-01,4,Spring,2512,302,113,2,0.39,12,5,30144,132,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),266.76106194690266
322,Indiranagar,13.096411,77.499017,Entire home/apt,Serviced Apartment,2024-05-01,5,Spring,2049,302,113,2,0.78,24,3,49176,169,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Very High (>75%),435.1858407079646
322,Indiranagar,13.096411,77.499017,Entire home/apt,Serviced Apartment,2024-06-01,6,Summer,2395,302,113,2,0.54,16,2,38320,79,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),339.11504424778764
322,Indiranagar,13.096411,77.499017,Entire home/apt,Serviced Apartment,2024-07-01,7,Monsoon,2242,302,113,2,0.62,19,4,42598,301,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),376.9734513274336
322,Indiranagar,13.096411,77.499017,Entire home/apt,Serviced Apartment,2024-08-01,8,Monsoon,2198,302,113,2,0.74,23,2,50554,304,4.7,UK,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),447.3805309734513
