listing_id,host_id,neighbourhood,latitude,longitude,room_type,property_type,date,month,season,price_per_night_inr,cleaning_fee_inr,availability_365,minimum_nights,occupancy_rate,number_of_bookings,average_stay_length,revenue_estimated_inr,review_count,review_scores_rating,guest_origin_country,event_flag
229,68171,Malleshwaram,12.722261,77.486543,Entire home/apt,Independent House,2024-01-01,1,Winter,3691,428,200,3,0.43,13,4,47983,348,4.7,India,0
229,68171,Malleshwaram,12.722261,77.486543,Entire home/apt,Independent House,2024-02-01,2,Winter,3269,428,200,3,0.7,20,2,65380,74,5.0,India,0
229,68171,Malleshwaram,12.722261,77.486543,Entire home/apt,Independent House,2024-03-01,3,Spring,3408,428,200,3,0.71,22,2,74976,336,4.4,India,0
229,68171,Malleshwaram,12.722261,77.486543,Entire home/apt,Independent House,2024-04-01,4,Spring,3601,428,200,3,0.56,17,3,61217,279,4.7,India,0
229,68171,Malleshwaram,12.722261,77.486543,Entire home/apt,Independent House,2024-05-01,5,Spring,3194,428,200,3,0.29,9,2,28746,148,4.1,India,0
229,68171,Malleshwaram,12.722261,77.486543,Entire home/apt,Independent House,2024-06-01,6,Summer,3130,428,200,3,0.28,8,5,25040,252,4.8,India,0
229,68171,Malleshwaram,12.722261,77.486543,Entire home/apt,Independent House,2024-07-01,7,Monsoon,2973,428,200,3,0.58,18,2,53514,197,4.1,India,0
229,68171,Malleshwaram,12.722261,77.486543,Entire home/apt,Independent House,2024-08-01,8,Monsoon,3075,428,200,3,0.83,26,2,79950,213,4.6,Germany,0
229,68171,Malleshwaram,12.722261,77.486543,Entire home/apt,Independent House,2024-09-01,9,Autumn,3212,428,200,3,0.56,17,2,54604,145,4.7,India,0
229,68171,Malleshwaram,12.722261,77.486543,Entire home/apt,Independent House,2024-10-01,10,Autumn,3087,428,200,3,0.52,16,3,49392,5,4.9,India,1
229,68171,Malleshwaram,12.722261,77.486543,Entire home/apt,Independent House,2024-11-01,11,Winter,3579,428,200,3,0.32,10,3,35790,336,4.5,India,0
229,68171,Malleshwaram,12.722261,77.486543,Entire home/apt,Independent House,2024-12-01,12,Winter,3651,428,200,3,0.77,24,1,87624,181,4.3,Canada,0
230,70076,Bellandur,12.703648,77.497494,Entire home/apt,Studio,2024-01-01,1,Winter,2558,395,187,3,0.69,21,4,53718,268,4.6,India,1
230,70076,Bellandur,12.703648,77.497494,Entire home/apt,Studio,2024-02-01,2,Winter,1849,395,187,3,0.8,23,3,42527,180,4.2,India,0
230,70076,Bellandur,12.703648,77.497494,Entire home/apt,Studio,2024-03-01,3,Spring,1922,395,187,3,0.52,16,3,30752,235,4.0,USA,0
230,70076,Bellandur,12.703648,77.497494,Entire home/apt,Studio,2024-04-01,4,Spring,1879,395,187,3,0.75,22,3,41338,142,4.7,UK,0
230,70076,Bellandur,12.703648,77.497494,Entire home/apt,Studio,2024-05-01,5,Spring,1896,395,187,3,0.61,19,3,36024,201,4.7,India,0
230,70076,Bellandur,12.703648,77.497494,Entire home/apt,Studio,2024-06-01,6,Summer,1608,395,187,3,0.54,16,4,25728,247,4.6,India,0
230,70076,Bellandur,12.703648,77.497494,Entire home/apt,Studio,2024-07-01,7,Monsoon,1646,395,187,3,0.63,20,2,32920,337,4.4,India,0
230,70076,Bellandur,12.703648,77.497494,Entire home/apt,Studio,2024-08-01,8,Monsoon,1516,395,187,3,0.99,31,3,46996,259,4.9,UK,0
230,70076,Bellandur,12.703648,77.497494,Entire home/apt,Studio,2024-09-01,9,Autumn,1850,395,187,3,0.55,16,3,29600,66,4.3,India,0
230,70076,Bellandur,12.703648,77.497494,Entire home/apt,Studio,2024-10-01,10,Autumn,1742,395,187,3,0.63,20,3,34840,297,3.7,India,0
230,70076,Bellandur,12.703648,77.497494,Entire home/apt,Studio,2024-11-01,11,Winter,1455,395,187,3,0.49,15,2,21825,23,4.6,India,0
230,70076,Bellandur,12.703648,77.497494,Entire home/apt,Studio,2024-12-01,12,Winter,2163,395,187,3,0.81,25,3,54075,118,3.9,India,0
231,99040,Marathahalli,12.829464,77.51946,Private room,Independent House,2024-01-01,1,Winter,3273,528,133,2,0.72,22,3,72006,196,5.0,UK,0
231,99040,Marathahalli,12.829464,77.51946,Private room,Independent House,2024-02-01,2,Winter,2460,528,133,2,0.57,17,1,41820,313,4.4,India,0
231,99040,Marathahalli,12.829464,77.51946,Private room,Independent House,2024-03-01,3,Spring,2467,528,133,2,0.54,17,1,41939,37,4.9,India,0
231,99040,Marathahalli,12.829464,77.51946,Private room,Independent House,2024-04-01,4,Spring,2965,528,133,2,0.68,20,2,59300,323,4.3,Australia,0
231,99040,Marathahalli,12.829464,77.51946,Private room,Independent House,2024-05-01,5,Spring,2467,528,133,2,0.78,24,4,59208,164,4.3,India,0
231,99040,Marathahalli,12.829464,77.51946,Private room,Independent House,2024-06-01,6,Summer,2656,528,133,2,0.61,18,2,47808,68,5.0,Netherlands,0
231,99040,Marathahalli,12.829464,77.51946,Private room,Independent House,2024-07-01,7,Monsoon,2532,528,133,2,0.39,12,3,30384,102,4.0,India,0
231,99040,Marathahalli,12.829464,77.51946,Private room,Independent House,2024-08-01,8,Monsoon,2453,528,133,2,0.58,18,2,44154,347,4.3,India,0
231,99040,Marathahalli,12.829464,77.51946,Private room,Independent House,2024-09-01,9,Autumn,2801,528,133,2,0.61,18,2,50418,82,4.5,India,0
231,99040,Marathahalli,12.829464,77.51946,Private room,Independent House,2024-10-01,10,Autumn,2753,528,133,2,0.53,16,3,44048,98,5.0,India,1
231,99040,Marathahalli,12.829464,77.51946,Private room,Independent House,2024-11-01,11,Winter,2441,528,133,2,0.68,20,5,48820,49,5.0,India,0
231,99040,Marathahalli,12.829464,77.51946,Private room,Independent House,2024-12-01,12,Winter,2972,528,133,2,0.53,16,4,47552,2,5.0,India,0
232,81641,MG Road,12.836285,77.654708,Shared room,Studio,2024-01-01,1,Winter,5964,274,334,2,0.71,22,4,131208,292,5.0,France,0
232,81641,MG Road,12.836285,77.654708,Shared room,Studio,2024-02-01,2,Winter,4656,274,334,2,0.39,11,2,51216,286,4.6,Australia,0
232,81641,MG Road,12.836285,77.654708,Shared room,Studio,2024-03-01,3,Spring,5501,274,334,2,0.53,16,4,88016,224,4.8,India,0
232,81641,MG Road,12.836285,77.654708,Shared room,Studio,2024-04-01,4,Spring,5234,274,334,2,0.25,8,2,41872,36,4.3,India,0
232,81641,MG Road,12.836285,77.654708,Shared room,Studio,2024-05-01,5,Spring,4900,274,334,2,0.53,16,2,78400,264,4.0,India,0
232,81641,MG Road,12.836285,77.654708,Shared room,Studio,2024-06-01,6,Summer,4525,274,334,2,0.49,15,2,67875,118,4.9,India,0
232,81641,MG Road,12.836285,77.654708,Shared room,Studio,2024-07-01,7,Monsoon,4650,274,334,2,0.75,23,3,106950,11,4.2,India,0
232,81641,MG Road,12.836285,77.654708,Shared room,Studio,2024-08-01,8,Monsoon,4169,274,334,2,0.65,20,4,83380,128,4.8,India,0
232,81641,MG Road,12.836285,77.654708,Shared room,Studio,2024-09-01,9,Autumn,4968,274,334,2,0.27,8,2,39744,80,4.2,Canada,0
232,81641,MG Road,12.836285,77.654708,Shared room,Studio,2024-10-01,10,Autumn,4883,274,334,2,0.64,20,1,97660,294,4.8,India,0
232,81641,MG Road,12.836285,77.654708,Shared room,Studio,2024-11-01,11,Winter,4916,274,334,2,0.62,19,3,93404,159,4.5,India,0
232,81641,MG Road,12.836285,77.654708,Shared room,Studio,2024-12-01,12,Winter,6247,274,334,2,0.62,19,1,118693,56,4.5,India,0
233,44478,Indiranagar,12.71291,77.576422,Entire home/apt,Apartment,2024-01-01,1,Winter,4067,312,151,2,0.64,20,3,81340,168,4.7,UAE,0
233,44478,Indiranagar,12.71291,77.576422,Entire home/apt,Apartment,2024-02-01,2,Winter,3445,312,151,2,0.64,19,4,65455,120,4.2,India,0
233,44478,Indiranagar,12.71291,77.576422,Entire home/apt,Apartment,2024-03-01,3,Spring,3670,312,151,2,0.4,12,4,44040,288,4.1,UAE,0
233,44478,Indiranagar,12.71291,77.576422,Entire home/apt,Apartment,2024-04-01,4,Spring,3561,312,151,2,0.68,20,3,71220,18,4.0,India,0
233,44478,Indiranagar,12.71291,77.576422,Entire home/apt,Apartment,2024-05-01,5,Spring,3101,312,151,2,0.51,16,1,49616,213,4.3,India,0
233,44478,Indiranagar,12.71291,77.576422,Entire home/apt,Apartment,2024-06-01,6,Summer,3365,312,151,2,0.71,21,3,70665,41,4.5,Singapore,0
233,44478,Indiranagar,12.71291,77.576422,Entire home/apt,Apartment,2024-07-01,7,Monsoon,2750,312,151,2,0.4,12,2,33000,66,5.0,India,0
233,44478,Indiranagar,12.71291,77.576422,Entire home/apt,Apartment,2024-08-01,8,Monsoon,2977,312,151,2,0.49,15,1,44655,18,4.8,India,0
233,44478,Indiranagar,12.71291,77.576422,Entire home/apt,Apartment,2024-09-01,9,Autumn,3163,312,151,2,0.56,17,2,53771,179,4.7,India,0
233,44478,Indiranagar,12.71291,77.576422,Entire home/apt,Apartment,2024-10-01,10,Autumn,3029,312,151,2,0.55,17,2,51493,116,4.5,India,1
233,44478,Indiranagar,12.71291,77.576422,Entire home/apt,Apartment,2024-11-01,11,Winter,3078,312,151,2,0.7,21,3,64638,100,5.0,India,0
233,44478,Indiranagar,12.71291,77.576422,Entire home/apt,Apartment,2024-12-01,12,Winter,3821,312,151,2,0.35,11,4,42031,349,3.7,India,1
234,73199,Koramangala,12.85485,77.563168,Entire home/apt,Serviced Apartment,2024-01-01,1,Winter,4189,200,361,2,0.61,19,2,79591,60,3.9,UAE,0
234,73199,Koramangala,12.85485,77.563168,Entire home/apt,Serviced Apartment,2024-02-01,2,Winter,2957,200,361,2,0.63,18,2,53226,99,4.6,India,0
234,73199,Koramangala,12.85485,77.563168,Entire home/apt,Serviced Apartment,2024-03-01,3,Spring,3565,200,361,2,0.34,11,4,39215,121,4.7,India,0
234,73199,Koramangala,12.85485,77.563168,Entire home/apt,Serviced Apartment,2024-04-01,4,Spring,3904,200,361,2,0.63,19,3,74176,116,4.2,India,0
234,73199,Koramangala,12.85485,77.563168,Entire home/apt,Serviced Apartment,2024-05-01,5,Spring,3327,200,361,2,0.38,12,3,39924,274,4.9,India,0
234,73199,Koramangala,12.85485,77.563168,Entire home/apt,Serviced Apartment,2024-06-01,6,Summer,3335,200,361,2,0.32,10,5,33350,7,4.4,Singapore,0
234,73199,Koramangala,12.85485,77.563168,Entire home/apt,Serviced Apartment,2024-07-01,7,Monsoon,3079,200,361,2,0.54,17,2,52343,29,4.4,India,0
234,73199,Koramangala,12.85485,77.563168,Entire home/apt,Serviced Apartment,2024-08-01,8,Monsoon,2743,200,361,2,0.67,21,2,57603,92,4.2,India,0
234,73199,Koramangala,12.85485,77.563168,Entire home/apt,Serviced Apartment,2024-09-01,9,Autumn,2888,200,361,2,0.53,16,2,46208,308,4.9,India,0
234,73199,Koramangala,12.85485,77.563168,Entire home/apt,Serviced Apartment,2024-10-01,10,Autumn,3242,200,361,2,0.85,26,2,84292,149,4.7,India,0
234,73199,Koramangala,12.85485,77.563168,Entire home/apt,Serviced Apartment,2024-11-01,11,Winter,3386,200,361,2,0.57,17,3,57562,336,4.5,India,0
234,73199,Koramangala,12.85485,77.563168,Entire home/apt,Serviced Apartment,2024-12-01,12,Winter,4096,200,361,2,0.54,17,2,69632,278,4.7,India,0
235,56787,Frazer Town,12.877417,77.540816,Entire home/apt,Studio,2024-01-01,1,Winter,2747,138,229,2,0.91,28,3,76916,136,4.7,India,0
235,56787,Frazer Town,12.877417,77.540816,Entire home/apt,Studio,2024-02-01,2,Winter,2437,138,229,2,0.44,13,2,31681,177,4.7,UAE,0
235,56787,Frazer Town,12.877417,77.540816,Entire home/apt,Studio,2024-03-01,3,Spring,2591,138,229,2,0.63,20,3,51820,318,4.1,India,0
235,56787,Frazer Town,12.877417,77.540816,Entire home/apt,Studio,2024-04-01,4,Spring,2646,138,229,2,0.54,16,1,42336,70,4.2,Australia,0
235,56787,Frazer Town,12.877417,77.540816,Entire home/apt,Studio,2024-05-01,5,Spring,2523,138,229,2,0.37,11,3,27753,156,4.7,USA,0
235,56787,Frazer Town,12.877417,77.540816,Entire home/apt,Studio,2024-06-01,6,Summer,2513,138,229,2,0.47,14,2,35182,190,4.2,USA,0
235,56787,Frazer Town,12.877417,77.540816,Entire home/apt,Studio,2024-07-01,7,Monsoon,2095,138,229,2,0.64,20,3,41900,18,4.4,Netherlands,0
235,56787,Frazer Town,12.877417,77.540816,Entire home/apt,Studio,2024-08-01,8,Monsoon,2225,138,229,2,0.86,27,3,60075,332,4.3,UK,0
235,56787,Frazer Town,12.877417,77.540816,Entire home/apt,Studio,2024-09-01,9,Autumn,2034,138,229,2,0.72,22,5,44748,10,5.0,India,0
235,56787,Frazer Town,12.877417,77.540816,Entire home/apt,Studio,2024-10-01,10,Autumn,2455,138,229,2,0.44,14,1,34370,142,4.5,India,0
235,56787,Frazer Town,12.877417,77.540816,Entire home/apt,Studio,2024-11-01,11,Winter,2154,138,229,2,0.7,21,5,45234,30,4.0,India,0
235,56787,Frazer Town,12.877417,77.540816,Entire home/apt,Studio,2024-12-01,12,Winter,2911,138,229,2,0.45,14,3,40754,253,4.6,India,0
236,68198,Koramangala,12.789779,77.563798,Entire home/apt,Studio,2024-01-01,1,Winter,3829,326,106,3,0.44,14,1,53606,178,4.8,UAE,0
236,68198,Koramangala,12.789779,77.563798,Entire home/apt,Studio,2024-02-01,2,Winter,3051,326,106,3,0.44,13,3,39663,172,5.0,UAE,0
236,68198,Koramangala,12.789779,77.563798,Entire home/apt,Studio,2024-03-01,3,Spring,3461,326,106,3,0.56,17,4,58837,302,5.0,India,0
236,68198,Koramangala,12.789779,77.563798,Entire home/apt,Studio,2024-04-01,4,Spring,3734,326,106,3,0.56,17,1,63478,318,4.6,India,0
236,68198,Koramangala,12.789779,77.563798,Entire home/apt,Studio,2024-05-01,5,Spring,2863,326,106,3,0.56,17,2,48671,29,4.4,Germany,0
236,68198,Koramangala,12.789779,77.563798,Entire home/apt,Studio,2024-06-01,6,Summer,3096,326,106,3,0.64,19,3,58824,347,4.7,India,0
236,68198,Koramangala,12.789779,77.563798,Entire home/apt,Studio,2024-07-01,7,Monsoon,2801,326,106,3,0.4,12,5,33612,273,4.1,India,0
236,68198,Koramangala,12.789779,77.563798,Entire home/apt,Studio,2024-08-01,8,Monsoon,2645,326,106,3,0.54,17,3,44965,290,4.9,UK,0
236,68198,Koramangala,12.789779,77.563798,Entire home/apt,Studio,2024-09-01,9,Autumn,2828,326,106,3,0.53,16,2,45248,195,4.9,India,0
236,68198,Koramangala,12.789779,77.563798,Entire home/apt,Studio,2024-10-01,10,Autumn,3001,326,106,3,0.65,20,5,60020,121,4.4,India,1
236,68198,Koramangala,12.789779,77.563798,Entire home/apt,Studio,2024-11-01,11,Winter,3111,326,106,3,0.55,16,3,49776,140,4.8,India,0
236,68198,Koramangala,12.789779,77.563798,Entire home/apt,Studio,2024-12-01,12,Winter,3516,326,106,3,0.53,16,2,56256,277,4.6,India,0
237,15060,Richmond Town,12.809708,77.530624,Entire home/apt,Studio,2024-01-01,1,Winter,5097,523,86,1,0.75,23,2,117231,338,4.2,India,0
237,15060,Richmond Town,12.809708,77.530624,Entire home/apt,Studio,2024-02-01,2,Winter,4405,523,86,1,0.65,19,2,83695,236,4.1,India,0
237,15060,Richmond Town,12.809708,77.530624,Entire home/apt,Studio,2024-03-01,3,Spring,4615,523,86,1,0.52,16,1,73840,18,4.8,Canada,0
237,15060,Richmond Town,12.809708,77.530624,Entire home/apt,Studio,2024-04-01,4,Spring,4510,523,86,1,0.48,14,2,63140,284,5.0,India,0
237,15060,Richmond Town,12.809708,77.530624,Entire home/apt,Studio,2024-05-01,5,Spring,4121,523,86,1,0.65,20,1,82420,40,4.4,India,0
237,15060,Richmond Town,12.809708,77.530624,Entire home/apt,Studio,2024-06-01,6,Summer,4473,523,86,1,0.43,13,3,58149,160,4.3,Canada,0
237,15060,Richmond Town,12.809708,77.530624,Entire home/apt,Studio,2024-07-01,7,Monsoon,4030,523,86,1,0.46,14,2,56420,132,5.0,UK,0
237,15060,Richmond Town,12.809708,77.530624,Entire home/apt,Studio,2024-08-01,8,Monsoon,3904,523,86,1,0.51,16,2,62464,253,3.8,India,0
237,15060,Richmond Town,12.809708,77.530624,Entire home/apt,Studio,2024-09-01,9,Autumn,4137,523,86,1,0.54,16,3,66192,75,5.0,Singapore,0
237,15060,Richmond Town,12.809708,77.530624,Entire home/apt,Studio,2024-10-01,10,Autumn,4457,523,86,1,0.43,13,3,57941,119,4.8,India,1
237,15060,Richmond Town,12.809708,77.530624,Entire home/apt,Studio,2024-11-01,11,Winter,4293,523,86,1,0.69,21,3,90153,225,4.7,India,0
237,15060,Richmond Town,12.809708,77.530624,Entire home/apt,Studio,2024-12-01,12,Winter,4787,523,86,1,0.51,16,1,76592,116,4.0,India,0
238,43954,Bellandur,12.706447,77.703479,Private room,Studio,2024-01-01,1,Winter,4131,447,102,2,0.76,24,2,99144,39,4.6,India,0
238,43954,Bellandur,12.706447,77.703479,Private room,Studio,2024-02-01,2,Winter,2997,447,102,2,0.21,6,1,17982,104,4.6,India,0
238,43954,Bellandur,12.706447,77.703479,Private room,Studio,2024-03-01,3,Spring,3539,447,102,2,0.44,14,2,49546,348,3.8,India,0
238,43954,Bellandur,12.706447,77.703479,Private room,Studio,2024-04-01,4,Spring,3435,447,102,2,0.56,17,3,58395,144,4.8,India,0
238,43954,Bellandur,12.706447,77.703479,Private room,Studio,2024-05-01,5,Spring,3293,447,102,2,0.83,26,2,85618,184,4.1,India,0
238,43954,Bellandur,12.706447,77.703479,Private room,Studio,2024-06-01,6,Summer,3432,447,102,2,0.59,18,2,61776,333,4.8,India,0
238,43954,Bellandur,12.706447,77.703479,Private room,Studio,2024-07-01,7,Monsoon,2843,447,102,2,0.75,23,4,65389,150,4.6,India,0
238,43954,Bellandur,12.706447,77.703479,Private room,Studio,2024-08-01,8,Monsoon,2795,447,102,2,0.58,18,2,50310,22,4.4,India,0
238,43954,Bellandur,12.706447,77.703479,Private room,Studio,2024-09-01,9,Autumn,3353,447,102,2,0.41,12,2,40236,302,4.5,India,0
238,43954,Bellandur,12.706447,77.703479,Private room,Studio,2024-10-01,10,Autumn,3335,447,102,2,0.59,18,3,60030,160,5.0,India,0
238,43954,Bellandur,12.706447,77.703479,Private room,Studio,2024-11-01,11,Winter,3410,447,102,2,0.58,17,3,57970,297,4.6,USA,0
238,43954,Bellandur,12.706447,77.703479,Private room,Studio,2024-12-01,12,Winter,4129,447,102,2,0.65,20,4,82580,193,3.8,France,1
239,29670,Malleshwaram,13.005045,77.644764,Shared room,Independent House,2024-01-01,1,Winter,4177,77,337,5,0.52,16,3,66832,62,4.4,Australia,0
239,29670,Malleshwaram,13.005045,77.644764,Shared room,Independent House,2024-02-01,2,Winter,3317,77,337,5,0.59,17,1,56389,241,4.0,India,0
239,29670,Malleshwaram,13.005045,77.644764,Shared room,Independent House,2024-03-01,3,Spring,3437,77,337,5,0.48,15,3,51555,162,3.8,India,0
239,29670,Malleshwaram,13.005045,77.644764,Shared room,Independent House,2024-04-01,4,Spring,3313,77,337,5,0.5,15,4,49695,150,4.5,UAE,0
239,29670,Malleshwaram,13.005045,77.644764,Shared room,Independent House,2024-05-01,5,Spring,2842,77,337,5,0.7,22,2,62524,185,4.5,India,0
239,29670,Malleshwaram,13.005045,77.644764,Shared room,Independent House,2024-06-01,6,Summer,3145,77,337,5,0.59,18,2,56610,59,4.2,India,0
239,29670,Malleshwaram,13.005045,77.644764,Shared room,Independent House,2024-07-01,7,Monsoon,2915,77,337,5,0.47,15,2,43725,209,4.1,India,0
239,29670,Malleshwaram,13.005045,77.644764,Shared room,Independent House,2024-08-01,8,Monsoon,2938,77,337,5,0.75,23,2,67574,258,4.8,India,0
239,29670,Malleshwaram,13.005045,77.644764,Shared room,Independent House,2024-09-01,9,Autumn,3322,77,337,5,0.45,14,2,46508,247,3.9,India,0
239,29670,Malleshwaram,13.005045,77.644764,Shared room,Independent House,2024-10-01,10,Autumn,3436,77,337,5,0.84,26,2,89336,214,5.0,India,0
239,29670,Malleshwaram,13.005045,77.644764,Shared room,Independent House,2024-11-01,11,Winter,3071,77,337,5,0.36,11,5,33781,275,4.1,India,0
239,29670,Malleshwaram,13.005045,77.644764,Shared room,Independent House,2024-12-01,12,Winter,3586,77,337,5,0.51,16,4,57376,345,5.0,India,0
240,44115,Basavanagudi,12.836629,77.485389,Entire home/apt,Studio,2024-01-01,1,Winter,4437,345,155,5,0.51,16,3,70992,101,5.0,UAE,0
240,44115,Basavanagudi,12.836629,77.485389,Entire home/apt,Studio,2024-02-01,2,Winter,3728,345,155,5,0.55,16,1,59648,61,4.3,India,0
240,44115,Basavanagudi,12.836629,77.485389,Entire home/apt,Studio,2024-03-01,3,Spring,3802,345,155,5,0.52,16,3,60832,240,4.0,USA,0
240,44115,Basavanagudi,12.836629,77.485389,Entire home/apt,Studio,2024-04-01,4,Spring,3919,345,155,5,0.75,22,2,86218,17,4.6,France,0
240,44115,Basavanagudi,12.836629,77.485389,Entire home/apt,Studio,2024-05-01,5,Spring,3078,345,155,5,0.39,12,1,36936,85,4.5,Netherlands,0
240,44115,Basavanagudi,12.836629,77.485389,Entire home/apt,Studio,2024-06-01,6,Summer,3231,345,155,5,0.52,16,2,51696,271,4.9,UAE,0
240,44115,Basavanagudi,12.836629,77.485389,Entire home/apt,Studio,2024-07-01,7,Monsoon,3143,345,155,5,0.78,24,4,75432,181,4.1,India,0
240,44115,Basavanagudi,12.836629,77.485389,Entire home/apt,Studio,2024-08-01,8,Monsoon,2929,345,155,5,0.69,21,3,61509,123,4.7,USA,0
240,44115,Basavanagudi,12.836629,77.485389,Entire home/apt,Studio,2024-09-01,9,Autumn,3636,345,155,5,0.63,19,2,69084,172,5.0,India,0
240,44115,Basavanagudi,12.836629,77.485389,Entire home/apt,Studio,2024-10-01,10,Autumn,3438,345,155,5,0.73,23,3,79074,23,4.4,India,0
240,44115,Basavanagudi,12.836629,77.485389,Entire home/apt,Studio,2024-11-01,11,Winter,3332,345,155,5,0.71,21,4,69972,209,5.0,India,0
240,44115,Basavanagudi,12.836629,77.485389,Entire home/apt,Studio,2024-12-01,12,Winter,4307,345,155,5,0.56,17,3,73219,223,5.0,India,0
241,27643,HSR Layout,12.989483,77.626867,Private room,Studio,2024-01-01,1,Winter,1222,86,122,2,0.53,16,4,19552,303,4.7,India,0
241,27643,HSR Layout,12.989483,77.626867,Private room,Studio,2024-02-01,2,Winter,881,86,122,2,0.61,18,2,15858,164,4.2,India,0
241,27643,HSR Layout,12.989483,77.626867,Private room,Studio,2024-03-01,3,Spring,1069,86,122,2,0.68,21,3,22449,301,5.0,India,0
241,27643,HSR Layout,12.989483,77.626867,Private room,Studio,2024-04-01,4,Spring,1357,86,122,2,0.57,17,3,23069,118,4.6,India,0
241,27643,HSR Layout,12.989483,77.626867,Private room,Studio,2024-05-01,5,Spring,565,86,122,2,0.45,14,2,7910,288,4.4,India,0
241,27643,HSR Layout,12.989483,77.626867,Private room,Studio,2024-06-01,6,Summer,1079,86,122,2,0.44,13,3,14027,260,4.8,Australia,0
241,27643,HSR Layout,12.989483,77.626867,Private room,Studio,2024-07-01,7,Monsoon,782,86,122,2,0.5,16,2,12512,165,4.6,India,0
241,27643,HSR Layout,12.989483,77.626867,Private room,Studio,2024-08-01,8,Monsoon,704,86,122,2,0.46,14,3,9856,73,3.8,India,0
241,27643,HSR Layout,12.989483,77.626867,Private room,Studio,2024-09-01,9,Autumn,820,86,122,2,0.46,14,4,11480,107,4.3,India,0
241,27643,HSR Layout,12.989483,77.626867,Private room,Studio,2024-10-01,10,Autumn,952,86,122,2,0.63,20,2,19040,315,4.6,India,0
241,27643,HSR Layout,12.989483,77.626867,Private room,Studio,2024-11-01,11,Winter,1068,86,122,2,0.61,18,2,19224,147,4.4,India,0
241,27643,HSR Layout,12.989483,77.626867,Private room,Studio,2024-12-01,12,Winter,994,86,122,2,0.58,18,2,17892,86,4.7,India,0
242,89451,Whitefield,13.069806,77.64993,Entire home/apt,Independent House,2024-01-01,1,Winter,6363,478,362,2,0.54,17,1,108171,20,4.8,Canada,0
